experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.009533317759633064, max_false: 0.008073307573795319, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.009041649289429188, max_false: -0.013093918561935425, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.028197122737765312, max_false: -0.027557706460356712, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.007249458692967892, max_false: -0.00822965893894434, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.020476585254073143, max_false: -0.023206189274787903, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.00841180793941021, max_false: -0.009835323318839073, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.008965599350631237, max_false: -0.011716700159013271, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.015589235350489616, max_false: -0.0008628349751234055, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.0242949016392231, max_false: 0.02643800899386406, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.0013221497647464275, max_false: -0.012585995718836784, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.00292384740896523, max_false: -0.0037416110280901194, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.013948730193078518, max_false: -0.03132528439164162, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.02619132213294506, max_false: 0.035179439932107925, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.014603778719902039, max_false: 0.014445027336478233, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: -0.01851266250014305, max_false: 0.0005237912409938872, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.01910126768052578, max_false: 0.005613808054476976, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.0032054788898676634, max_false: -0.004972211550921202, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.006247729528695345, max_false: 0.00416163494810462, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.007502790540456772, max_false: -0.009261452592909336, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.02613193541765213, max_false: -0.02512965351343155, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.00868451502174139, max_false: 0.0010631094919517636, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.01767212152481079, max_false: -0.02193465642631054, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.007362549193203449, max_false: 0.01784510724246502, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.002457777038216591, max_false: 0.006357273086905479, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.017420440912246704, max_false: 0.014760459773242474, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.009381759911775589, max_false: 0.0070487153716385365, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.035389017313718796, max_false: -0.029903247952461243, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.036028895527124405, max_false: 0.002438644180074334, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.03402019292116165, max_false: 0.027240101248025894, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.006689892150461674, max_false: -0.008131258189678192, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.008795530535280704, max_false: -0.03325868025422096, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.012661013752222061, max_false: -0.013120668940246105, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.008509020321071148, max_false: 0.02177530899643898, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.008127975277602673, max_false: -0.011644321493804455, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.034381307661533356, max_false: -0.01909765973687172, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.008327309042215347, max_false: -0.01628759875893593, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.002145162085071206, max_false: -0.012325283139944077, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.0025505400262773037, max_false: 0.003968493081629276, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.010270021855831146, max_false: 0.012704997323453426, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.0363566093146801, max_false: -0.019822051748633385, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.008182242512702942, max_false: -0.00519044604152441, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.0036696773022413254, max_false: 0.007074463181197643, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.009630917571485043, max_false: -0.009521772153675556, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.024911455810070038, max_false: 0.00023962650448083878, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.0004537219647318125, max_false: 0.021826209500432014, correct: False
