experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9197214841842651, max_false: 0.8864733576774597, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8462021350860596, max_false: 0.7393168210983276, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9378128051757812, max_false: 0.8989127278327942, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.878376305103302, max_false: 0.827168345451355, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8251039981842041, max_false: 0.7752996683120728, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8439866304397583, max_false: 0.8535364270210266, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9440978765487671, max_false: 0.9032572507858276, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8974428772926331, max_false: 0.8809391260147095, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9133596420288086, max_false: 0.9011499285697937, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9176337718963623, max_false: 0.8952386379241943, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8566347360610962, max_false: 0.8532658815383911, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8733629584312439, max_false: 0.8438511490821838, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7893789410591125, max_false: 0.806797444820404, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8858869075775146, max_false: 0.8869366645812988, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8658224940299988, max_false: 0.8435614705085754, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9026777148246765, max_false: 0.9092887043952942, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9212139248847961, max_false: 0.8945434093475342, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9248341917991638, max_false: 0.8620517253875732, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9489727020263672, max_false: 0.8737308979034424, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9184030890464783, max_false: 0.8898266553878784, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8734745979309082, max_false: 0.8282048106193542, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9378777146339417, max_false: 0.8899956345558167, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9141464233398438, max_false: 0.8653737902641296, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9308503270149231, max_false: 0.8406620621681213, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9085557460784912, max_false: 0.8270134329795837, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8799917101860046, max_false: 0.8148437142372131, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9408222436904907, max_false: 0.9364659786224365, correct: True
