experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9196333289146423, max_false: 0.8864070773124695, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8454628586769104, max_false: 0.7390131950378418, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9374905228614807, max_false: 0.8984038233757019, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8777760863304138, max_false: 0.8265187740325928, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8246620893478394, max_false: 0.7745301723480225, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8436492085456848, max_false: 0.8531245589256287, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9435485005378723, max_false: 0.902376115322113, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8967140316963196, max_false: 0.8802926540374756, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9127691388130188, max_false: 0.9003568887710571, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9172356724739075, max_false: 0.895065426826477, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8566331267356873, max_false: 0.853108286857605, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8733633756637573, max_false: 0.8439760804176331, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.789153516292572, max_false: 0.8062444925308228, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8855203986167908, max_false: 0.8868176341056824, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8649672865867615, max_false: 0.8428314328193665, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9021369218826294, max_false: 0.9089933037757874, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9204847812652588, max_false: 0.8939381837844849, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9242956638336182, max_false: 0.8616483807563782, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.948854386806488, max_false: 0.8733897805213928, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9177055954933167, max_false: 0.8891646265983582, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8731513619422913, max_false: 0.8280568718910217, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9376800060272217, max_false: 0.8898422122001648, correct: True
