experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7281612157821655, max_false: 0.6976134181022644, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7698870897293091, max_false: 0.4166446626186371, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7923025488853455, max_false: 0.8284986615180969, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7866272330284119, max_false: 0.39077240228652954, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.7789705395698547, max_false: 0.4221896827220917, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6432130932807922, max_false: 0.601711630821228, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9121193885803223, max_false: 0.6467679738998413, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6164579391479492, max_false: 0.41524559259414673, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8112993836402893, max_false: 0.7686785459518433, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.726181149482727, max_false: 0.4608380198478699, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6573100686073303, max_false: 0.7146008610725403, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7071085572242737, max_false: 0.712078332901001, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6520258784294128, max_false: 0.5073080062866211, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6029403805732727, max_false: 0.8230825066566467, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.810920000076294, max_false: 0.3606361150741577, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7505504488945007, max_false: 0.6321982741355896, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9010857343673706, max_false: 0.6268576979637146, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8768420219421387, max_false: 0.521689772605896, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.896229088306427, max_false: 0.5087799429893494, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7574920654296875, max_false: 0.3347015380859375, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6631767153739929, max_false: 0.6845325231552124, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8693397045135498, max_false: 0.7125842571258545, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6743111610412598, max_false: 0.7054522037506104, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8404446244239807, max_false: 0.42101094126701355, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7896797060966492, max_false: 0.7084062099456787, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7553277611732483, max_false: 0.4555900990962982, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.866367518901825, max_false: 0.7328065633773804, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7536032199859619, max_false: 0.558241605758667, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8920656442642212, max_false: 0.5382457971572876, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.673578143119812, max_false: 0.43570834398269653, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8438634872436523, max_false: 0.598201334476471, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8306815028190613, max_false: 0.42426934838294983, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7518724203109741, max_false: 0.6744396686553955, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7687503099441528, max_false: 0.7079833149909973, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8153226375579834, max_false: 0.7033048272132874, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7000977396965027, max_false: 0.6954908967018127, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6841339468955994, max_false: 0.6620994806289673, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.764838695526123, max_false: 0.745387852191925, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9135414361953735, max_false: 0.697543740272522, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8054558634757996, max_false: 0.6311939358711243, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.807736337184906, max_false: 0.7666134834289551, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7787478566169739, max_false: 0.6616960167884827, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6033831834793091, max_false: 0.7434448003768921, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.765011191368103, max_false: 0.763563871383667, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6933555603027344, max_false: 0.6531787514686584, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7987940907478333, max_false: 0.6997341513633728, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.85345858335495, max_false: 0.69970703125, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6267092823982239, max_false: 0.4373701214790344, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7990496158599854, max_false: 0.7278267741203308, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8182568550109863, max_false: 0.44568413496017456, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7436813116073608, max_false: 0.6858735680580139, correct: True
