experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9897638559341431, max_false: 0.9975709319114685, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9970961213111877, max_false: 0.9887447357177734, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9900240898132324, max_false: 0.9979355335235596, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9976392984390259, max_false: 0.9885655641555786, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.9894892573356628, max_false: 0.9971470832824707, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9977219700813293, max_false: 0.9911130666732788, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9888244271278381, max_false: 0.9970964789390564, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9976864457130432, max_false: 0.98634934425354, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.988584041595459, max_false: 0.99729984998703, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9980687499046326, max_false: 0.989383339881897, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9895380139350891, max_false: 0.9977709054946899, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.99781334400177, max_false: 0.9906161427497864, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9893538355827332, max_false: 0.9978315234184265, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9974783062934875, max_false: 0.9883210062980652, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.9846745729446411, max_false: 0.9960100650787354, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9973343014717102, max_false: 0.9880148768424988, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.988007128238678, max_false: 0.9969728589057922, correct: False
