experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9083723425865173, max_false: 0.8762500882148743, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8329424858093262, max_false: 0.7299115657806396, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9288145899772644, max_false: 0.8917204141616821, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8657898306846619, max_false: 0.8144193291664124, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8083841800689697, max_false: 0.7617906332015991, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8285574913024902, max_false: 0.8378521203994751, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9228449463844299, max_false: 0.8833979368209839, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8812851309776306, max_false: 0.8646717667579651, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8998878002166748, max_false: 0.8880257606506348, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9042316675186157, max_false: 0.8830442428588867, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8431046605110168, max_false: 0.839636504650116, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8629199862480164, max_false: 0.8335884809494019, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7722291946411133, max_false: 0.7859373092651367, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8696573376655579, max_false: 0.873186469078064, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8471809029579163, max_false: 0.82787024974823, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8894756436347961, max_false: 0.8979646563529968, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9101166129112244, max_false: 0.8832358717918396, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9095444679260254, max_false: 0.8476183414459229, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9326744675636292, max_false: 0.8601811528205872, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9002319574356079, max_false: 0.8750953078269958, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8635456562042236, max_false: 0.8193504810333252, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9281531572341919, max_false: 0.8813587427139282, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8962225317955017, max_false: 0.85092693567276, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9211167693138123, max_false: 0.8315346837043762, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9010291695594788, max_false: 0.8209441900253296, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8624548316001892, max_false: 0.7978346347808838, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9266338348388672, max_false: 0.9225178360939026, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8895143270492554, max_false: 0.8724002242088318, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9148536324501038, max_false: 0.8910551071166992, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7931776642799377, max_false: 0.7657681107521057, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9132384657859802, max_false: 0.8719482421875, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9253514409065247, max_false: 0.8985207676887512, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9255174398422241, max_false: 0.8968285918235779, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7612825036048889, max_false: 0.7852882146835327, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9089981913566589, max_false: 0.8904294371604919, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8914392590522766, max_false: 0.8861845135688782, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9001502990722656, max_false: 0.8850101828575134, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8836567401885986, max_false: 0.8939903378486633, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.931786298751831, max_false: 0.9262975454330444, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8853797912597656, max_false: 0.8453028798103333, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8587563633918762, max_false: 0.8374269604682922, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8654133677482605, max_false: 0.8501443862915039, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9045749306678772, max_false: 0.8882265090942383, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9206511378288269, max_false: 0.9317448735237122, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8937810659408569, max_false: 0.8590567111968994, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9134077429771423, max_false: 0.9171831607818604, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8936277031898499, max_false: 0.8856167197227478, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8068698644638062, max_false: 0.796615481376648, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9153358340263367, max_false: 0.8243204355239868, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9047765135765076, max_false: 0.854229211807251, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8365250825881958, max_false: 0.8048679232597351, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8709176778793335, max_false: 0.9097269773483276, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9460179209709167, max_false: 0.8854677081108093, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8462146520614624, max_false: 0.7907982468605042, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9104182720184326, max_false: 0.9074723720550537, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8532525897026062, max_false: 0.8372572660446167, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8854532241821289, max_false: 0.854697585105896, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8377420902252197, max_false: 0.8489076495170593, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8816400170326233, max_false: 0.8716520071029663, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9212433099746704, max_false: 0.9282842874526978, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8025962710380554, max_false: 0.8335001468658447, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9345496296882629, max_false: 0.7828887701034546, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9192487001419067, max_false: 0.9086230993270874, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9063408970832825, max_false: 0.892484724521637, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8689051270484924, max_false: 0.8989695906639099, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8760408759117126, max_false: 0.8564969301223755, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8937914967536926, max_false: 0.8778590559959412, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8371144533157349, max_false: 0.8675177097320557, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8899157643318176, max_false: 0.8864336609840393, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7790546417236328, max_false: 0.8112223744392395, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8976964950561523, max_false: 0.8872669339179993, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9077713489532471, max_false: 0.8741584420204163, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8830272555351257, max_false: 0.8633691668510437, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9087831974029541, max_false: 0.9115627408027649, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.886925995349884, max_false: 0.8853886127471924, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8799978494644165, max_false: 0.8274297118186951, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9049535393714905, max_false: 0.9075827598571777, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9276872873306274, max_false: 0.909501314163208, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8279209733009338, max_false: 0.7703477144241333, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8254062533378601, max_false: 0.892848789691925, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9142494797706604, max_false: 0.8318124413490295, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8843615055084229, max_false: 0.8766204118728638, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8717787265777588, max_false: 0.8681693077087402, correct: True
