experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.007303695660084486, max_false: 0.001738789607770741, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.041676104068756104, max_false: 0.012982143089175224, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.009915721602737904, max_false: -0.003117599757388234, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.009076411835849285, max_false: -0.007909026928246021, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: -0.004274460487067699, max_false: -0.015515463426709175, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.008608338423073292, max_false: -0.005230063572525978, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.011820780113339424, max_false: -0.013684669509530067, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.016274169087409973, max_false: -0.015610702335834503, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.010018707253038883, max_false: 0.018979700282216072, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.05158033221960068, max_false: -0.00038834474980831146, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.004016673192381859, max_false: -0.00021457673574332148, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.015432935208082199, max_false: -0.024107564240694046, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.0180328618735075, max_false: -0.0034929728135466576, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.01967730186879635, max_false: -0.01629655621945858, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: -0.007611035369336605, max_false: -0.017301255837082863, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.02784162200987339, max_false: -0.004311520140618086, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.009153672493994236, max_false: -0.010325917042791843, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.011750629171729088, max_false: -0.018923940137028694, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.01632903516292572, max_false: -0.03778168559074402, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.010830794461071491, max_false: 0.026960507035255432, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.0009315968491137028, max_false: 0.006252993829548359, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.0014639414148405194, max_false: -0.019799483940005302, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.018295375630259514, max_false: -0.0021815544459968805, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: -0.01721288450062275, max_false: 0.04014630243182182, correct: False
