experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9114094376564026, max_false: 0.8801059722900391, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8385310173034668, max_false: 0.7368853688240051, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9300735592842102, max_false: 0.892839252948761, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8635238409042358, max_false: 0.8166162967681885, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8053016662597656, max_false: 0.7600386738777161, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8286243677139282, max_false: 0.8318930268287659, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9220183491706848, max_false: 0.8894059062004089, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8885118961334229, max_false: 0.8680657148361206, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9025804996490479, max_false: 0.890653133392334, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9046164155006409, max_false: 0.8836715221405029, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8498730063438416, max_false: 0.8471860885620117, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8661816120147705, max_false: 0.8378023505210876, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7635433673858643, max_false: 0.7778737545013428, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8687875270843506, max_false: 0.8762151598930359, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8482573628425598, max_false: 0.8331377506256104, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8921968936920166, max_false: 0.8936629295349121, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9143500328063965, max_false: 0.890365719795227, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9102662205696106, max_false: 0.8580217361450195, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9336254596710205, max_false: 0.8683269023895264, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9092028141021729, max_false: 0.8768485188484192, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8641971945762634, max_false: 0.8176676630973816, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9313632845878601, max_false: 0.8831145763397217, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8953869938850403, max_false: 0.8602634072303772, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9155421257019043, max_false: 0.8298386335372925, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8968234062194824, max_false: 0.8200112581253052, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8640264868736267, max_false: 0.8077163100242615, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9253855347633362, max_false: 0.9193628430366516, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8933699131011963, max_false: 0.8759301900863647, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9101487994194031, max_false: 0.8900473713874817, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.807765781879425, max_false: 0.7747412323951721, correct: True
