experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.920782208442688, max_false: 0.8886678218841553, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8498436808586121, max_false: 0.7475385665893555, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9385119676589966, max_false: 0.8993881344795227, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8762052059173584, max_false: 0.8284342288970947, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8252978324890137, max_false: 0.7793029546737671, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8430458307266235, max_false: 0.8491808772087097, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.945381760597229, max_false: 0.9119387269020081, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9020637273788452, max_false: 0.8819476962089539, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9131624698638916, max_false: 0.9029938578605652, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9154106378555298, max_false: 0.8939719200134277, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8619734048843384, max_false: 0.8580290079116821, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8757144212722778, max_false: 0.8472487926483154, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7925113439559937, max_false: 0.8078728914260864, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8861674666404724, max_false: 0.8923443555831909, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8684872388839722, max_false: 0.8517283797264099, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9058164358139038, max_false: 0.9072175621986389, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9254119992256165, max_false: 0.8987792134284973, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9249593615531921, max_false: 0.8726683855056763, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9488696455955505, max_false: 0.8829072117805481, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9255262613296509, max_false: 0.8892440795898438, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8755968809127808, max_false: 0.8293957710266113, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9398398995399475, max_false: 0.89165198802948, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9144287705421448, max_false: 0.8775383830070496, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9295560121536255, max_false: 0.8432255387306213, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9038000106811523, max_false: 0.8279778361320496, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8795421719551086, max_false: 0.8252133131027222, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9405574202537537, max_false: 0.935907244682312, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9113020896911621, max_false: 0.8934718370437622, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.924116849899292, max_false: 0.904701828956604, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8226556181907654, max_false: 0.7879607677459717, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9313017129898071, max_false: 0.8874849081039429, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9437540769577026, max_false: 0.9185412526130676, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9448125958442688, max_false: 0.9166105389595032, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.773607611656189, max_false: 0.7937438488006592, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9252867698669434, max_false: 0.9114627242088318, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9062439203262329, max_false: 0.9008685946464539, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9148019552230835, max_false: 0.9010550379753113, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8989216089248657, max_false: 0.9038941860198975, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9385932087898254, max_false: 0.9346701502799988, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8927538394927979, max_false: 0.8526604175567627, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.875453531742096, max_false: 0.8576192259788513, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8741376399993896, max_false: 0.8620428442955017, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9169164896011353, max_false: 0.9004844427108765, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9325315952301025, max_false: 0.9432674646377563, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.909372091293335, max_false: 0.8750917911529541, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9270915389060974, max_false: 0.9302979111671448, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9051414728164673, max_false: 0.897197961807251, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8258572816848755, max_false: 0.8154028058052063, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9186883568763733, max_false: 0.8310782313346863, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9150179028511047, max_false: 0.8626231551170349, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8476923108100891, max_false: 0.8133386373519897, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8947163820266724, max_false: 0.9306763410568237, correct: False
