experiment run details:
  dataset: openworld
  path: /gpfs/mariana/home/envomp/bongard/
  similarity location: final
  prompt structure: interleaved

---------------------------------------
  test split name: test
---------------------------------------

in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8373235464096069, max_false: 0.8965902924537659, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8879377245903015, max_false: 0.801211953163147, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8209330439567566, max_false: 0.8832322359085083, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8890548348426819, max_false: 0.8170020580291748, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8406586647033691, max_false: 0.8848505020141602, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.902222752571106, max_false: 0.8556883335113525, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8466584086418152, max_false: 0.8889150619506836, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8784810304641724, max_false: 0.8324562907218933, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8595173358917236, max_false: 0.9003705978393555, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.903541088104248, max_false: 0.8619322180747986, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8342863321304321, max_false: 0.8682323098182678, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8867723941802979, max_false: 0.8455999493598938, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.853565514087677, max_false: 0.8936784267425537, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8784080743789673, max_false: 0.8408783674240112, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8534104228019714, max_false: 0.8943192958831787, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8897913694381714, max_false: 0.8361272811889648, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8550685048103333, max_false: 0.8976260423660278, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8951289057731628, max_false: 0.8552351593971252, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8559458255767822, max_false: 0.9031324982643127, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8880274295806885, max_false: 0.8166648745536804, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8386301398277283, max_false: 0.8758075833320618, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8923794627189636, max_false: 0.8356072902679443, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8568438291549683, max_false: 0.8979344367980957, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8748791813850403, max_false: 0.8190117478370667, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8511574268341064, max_false: 0.9039756059646606, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8307216167449951, max_false: 0.7853424549102783, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8596527576446533, max_false: 0.8952745199203491, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8821956515312195, max_false: 0.8391295671463013, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8507851362228394, max_false: 0.8962452411651611, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8887947201728821, max_false: 0.844892680644989, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8438727259635925, max_false: 0.9027056694030762, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.891055166721344, max_false: 0.8364059925079346, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8434350490570068, max_false: 0.874367356300354, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8801220059394836, max_false: 0.8208568096160889, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8304554224014282, max_false: 0.894970715045929, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8800966739654541, max_false: 0.8116483688354492, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8338985443115234, max_false: 0.8929411172866821, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.884454071521759, max_false: 0.8254958391189575, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8480506539344788, max_false: 0.8920235633850098, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8685353994369507, max_false: 0.8313517570495605, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8619072437286377, max_false: 0.8962190747261047, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8839964270591736, max_false: 0.8332331776618958, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8615479469299316, max_false: 0.8996908664703369, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8892068862915039, max_false: 0.8497117757797241, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8483859896659851, max_false: 0.8890639543533325, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8754827380180359, max_false: 0.79545658826828, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8503438234329224, max_false: 0.8677396774291992, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.879319429397583, max_false: 0.8360154628753662, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8482409119606018, max_false: 0.8794481754302979, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.870490550994873, max_false: 0.8241505026817322, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8497515320777893, max_false: 0.895259439945221, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8676617741584778, max_false: 0.8088307976722717, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8379669785499573, max_false: 0.892280638217926, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8822546005249023, max_false: 0.8307824730873108, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.858677864074707, max_false: 0.8822207450866699, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8785306811332703, max_false: 0.8111267685890198, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8570952415466309, max_false: 0.894963264465332, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8788354396820068, max_false: 0.8362151384353638, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8498076796531677, max_false: 0.8783259391784668, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8778416514396667, max_false: 0.8309394717216492, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8578583002090454, max_false: 0.8838798999786377, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8796201944351196, max_false: 0.8355448842048645, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8432214856147766, max_false: 0.8986476063728333, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8657059669494629, max_false: 0.8090551495552063, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8670302033424377, max_false: 0.8958032131195068, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9028648138046265, max_false: 0.8590205907821655, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8634008169174194, max_false: 0.9079091548919678, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9092152118682861, max_false: 0.8524326086044312, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8727700710296631, max_false: 0.8884377479553223, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8738856911659241, max_false: 0.8426559567451477, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8376628756523132, max_false: 0.8766340017318726, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.9028260707855225, max_false: 0.8474568724632263, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.840695321559906, max_false: 0.8775829672813416, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8616441488265991, max_false: 0.8349850177764893, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8477512001991272, max_false: 0.9012320041656494, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8955342173576355, max_false: 0.8588104248046875, correct: True
