experiment run details:
  dataset: openworld
  path: /gpfs/mariana/home/envomp/bongard/
  similarity location: vision
  prompt structure: batched

---------------------------------------
  test split name: test
---------------------------------------

in: torch.Size([32, 3584]), out: torch.Size([3584]), max_true: 0.8108167052268982, max_false: 0.6774110794067383, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), max_true: 0.7728006839752197, max_false: 0.7189003825187683, correct: True
in: torch.Size([24, 3584]), out: torch.Size([3584]), max_true: 0.7816683650016785, max_false: 0.7619778513908386, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), max_true: 0.6226304769515991, max_false: 0.5866789817810059, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), max_true: 0.7042717933654785, max_false: 0.6158592700958252, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), max_true: 0.6834923028945923, max_false: 0.6171814799308777, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), max_true: 0.8072832226753235, max_false: 0.697801411151886, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), max_true: 0.5229644775390625, max_false: 0.5897157788276672, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), max_true: 0.7987386584281921, max_false: 0.7261180281639099, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), max_true: 0.6889918446540833, max_false: 0.6026589274406433, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), max_true: 0.682120680809021, max_false: 0.6197296977043152, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), max_true: 0.5715655088424683, max_false: 0.5584152340888977, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), max_true: 0.8076276779174805, max_false: 0.6974899768829346, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), max_true: 0.644020140171051, max_false: 0.5673121809959412, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), max_true: 0.8047263026237488, max_false: 0.7060949206352234, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), max_true: 0.6996763348579407, max_false: 0.5570406317710876, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), max_true: 0.7545371055603027, max_false: 0.6943738460540771, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), max_true: 0.5871402025222778, max_false: 0.5856265425682068, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), max_true: 0.8499303460121155, max_false: 0.6434414982795715, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), max_true: 0.6825498938560486, max_false: 0.5580421686172485, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), max_true: 0.7265938520431519, max_false: 0.7269645929336548, correct: False
in: torch.Size([48, 3584]), out: torch.Size([3584]), max_true: 0.6530166268348694, max_false: 0.6710860729217529, correct: False
in: torch.Size([48, 3584]), out: torch.Size([3584]), max_true: 0.8131935596466064, max_false: 0.6893842220306396, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), max_true: 0.5644310712814331, max_false: 0.48350024223327637, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), max_true: 0.8143768906593323, max_false: 0.6942249536514282, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), max_true: 0.5474731922149658, max_false: 0.4595528841018677, correct: True
in: torch.Size([48, 3584]), out: torch.Size([3584]), max_true: 0.8373624086380005, max_false: 0.7440463900566101, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), max_true: 0.6559076309204102, max_false: 0.6727834343910217, correct: False
in: torch.Size([48, 3584]), out: torch.Size([3584]), max_true: 0.759963870048523, max_false: 0.6863973736763, correct: True
in: torch.Size([56, 3584]), out: torch.Size([3584]), max_true: 0.5764449238777161, max_false: 0.5644135475158691, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), max_true: 0.7242974042892456, max_false: 0.6993332505226135, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), max_true: 0.622291624546051, max_false: 0.6538903117179871, correct: False
in: torch.Size([40, 3584]), out: torch.Size([3584]), max_true: 0.8169692158699036, max_false: 0.6970050930976868, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), max_true: 0.48965391516685486, max_false: 0.4638379216194153, correct: True
in: torch.Size([40, 3584]), out: torch.Size([3584]), max_true: 0.544472873210907, max_false: 0.3386676609516144, correct: True
in: torch.Size([64, 3584]), out: torch.Size([3584]), max_true: 0.5695194005966187, max_false: 0.6175277829170227, correct: False
in: torch.Size([48, 3584]), out: torch.Size([3584]), max_true: 0.6284405589103699, max_false: 0.5940888524055481, correct: True
in: torch.Size([32, 3584]), out: torch.Size([3584]), max_true: 0.632142961025238, max_false: 0.4827406108379364, correct: True
