experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6551505327224731, max_false: 0.6859964728355408, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7307581901550293, max_false: 0.3471452593803406, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.767029881477356, max_false: 0.8159005045890808, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.739933967590332, max_false: 0.34132617712020874, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.7525656819343567, max_false: 0.5300485491752625, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6583536863327026, max_false: 0.6247961521148682, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8681390285491943, max_false: 0.6787833571434021, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5735577940940857, max_false: 0.42253541946411133, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8087167739868164, max_false: 0.7729533314704895, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7266050577163696, max_false: 0.4332175850868225, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6236253976821899, max_false: 0.7358306050300598, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7404685020446777, max_false: 0.714794933795929, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6237951517105103, max_false: 0.4196164011955261, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5994434952735901, max_false: 0.7826554179191589, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.7667886018753052, max_false: 0.4622407555580139, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.698611855506897, max_false: 0.7308892607688904, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9161112308502197, max_false: 0.6160069704055786, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.852867603302002, max_false: 0.5266392230987549, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8495011925697327, max_false: 0.5206059217453003, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7485197186470032, max_false: 0.32561999559402466, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7102514505386353, max_false: 0.7101446986198425, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8966303467750549, max_false: 0.7249580025672913, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7260464429855347, max_false: 0.7027051448822021, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8078891038894653, max_false: 0.3629601001739502, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7967889308929443, max_false: 0.6626200079917908, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7713485360145569, max_false: 0.4980316460132599, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7429813742637634, max_false: 0.7047044634819031, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6549592018127441, max_false: 0.5139010548591614, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9017271399497986, max_false: 0.5569724440574646, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7124579548835754, max_false: 0.44917726516723633, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8559226989746094, max_false: 0.5603108406066895, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.82073974609375, max_false: 0.4372464716434479, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7684964537620544, max_false: 0.648472011089325, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7729859948158264, max_false: 0.6620150208473206, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8207179307937622, max_false: 0.6060807704925537, correct: True
