experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7708811163902283, max_false: 0.7956876158714294, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8148687481880188, max_false: 0.5907574892044067, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7701691389083862, max_false: 0.8627535104751587, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.781742513179779, max_false: 0.5046433210372925, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.7678186893463135, max_false: 0.6467081308364868, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7613288164138794, max_false: 0.7254787683486938, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9057714939117432, max_false: 0.7822481393814087, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6811290979385376, max_false: 0.5492583513259888, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8612310886383057, max_false: 0.8307299017906189, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8123563528060913, max_false: 0.6940839886665344, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7216364145278931, max_false: 0.7991392612457275, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.795362651348114, max_false: 0.7630662322044373, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7165601253509521, max_false: 0.6466892957687378, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7575068473815918, max_false: 0.8591417670249939, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8398043513298035, max_false: 0.6693618893623352, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.836289644241333, max_false: 0.8166863918304443, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9046621322631836, max_false: 0.7109604477882385, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8704970479011536, max_false: 0.6875039339065552, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8788757920265198, max_false: 0.6934831738471985, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8224836587905884, max_false: 0.5117008686065674, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7828126549720764, max_false: 0.7632802724838257, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8969979882240295, max_false: 0.7972967028617859, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8275117874145508, max_false: 0.8025089502334595, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8179822564125061, max_false: 0.5759687423706055, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.867300808429718, max_false: 0.7572287917137146, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8311135172843933, max_false: 0.6309632658958435, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8388423323631287, max_false: 0.8339829444885254, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8137205243110657, max_false: 0.7206102013587952, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8944036960601807, max_false: 0.7041524648666382, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.779416561126709, max_false: 0.6853160262107849, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8741913437843323, max_false: 0.6979821920394897, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8430567383766174, max_false: 0.5903329253196716, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.846915602684021, max_false: 0.7919448018074036, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8319907784461975, max_false: 0.7844783067703247, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8684124946594238, max_false: 0.7599215507507324, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7735574245452881, max_false: 0.7655253410339355, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6925913095474243, max_false: 0.7229400277137756, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8456759452819824, max_false: 0.8381736874580383, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9097974300384521, max_false: 0.7390558123588562, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.822883129119873, max_false: 0.7639505863189697, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.813989520072937, max_false: 0.7678422927856445, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.827560544013977, max_false: 0.7773792147636414, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7202260494232178, max_false: 0.7810865640640259, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8411105275154114, max_false: 0.8475503325462341, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.793084979057312, max_false: 0.7793866991996765, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8513720631599426, max_false: 0.7670584917068481, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8590044379234314, max_false: 0.7586838603019714, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7139511704444885, max_false: 0.6397238373756409, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8749102354049683, max_false: 0.777682900428772, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8872777819633484, max_false: 0.6804594993591309, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8498256802558899, max_false: 0.7790265679359436, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7936535477638245, max_false: 0.8415639996528625, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9151509404182434, max_false: 0.8285658359527588, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8345478177070618, max_false: 0.7021629810333252, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7992210388183594, max_false: 0.8564530611038208, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7592016458511353, max_false: 0.6457214951515198, correct: True
