experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7886315584182739, max_false: 0.797899067401886, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8371015787124634, max_false: 0.5863703489303589, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7989208102226257, max_false: 0.8631564378738403, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8156328797340393, max_false: 0.5123189687728882, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8074442148208618, max_false: 0.6210871934890747, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7773244976997375, max_false: 0.7601681351661682, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9074481725692749, max_false: 0.7915449142456055, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7234101891517639, max_false: 0.5929181575775146, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8969552516937256, max_false: 0.8711156249046326, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8402753472328186, max_false: 0.71934974193573, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7647208571434021, max_false: 0.8362926244735718, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8292261362075806, max_false: 0.782746434211731, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7240995764732361, max_false: 0.6289041638374329, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7416383624076843, max_false: 0.872950553894043, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8435849547386169, max_false: 0.6664276123046875, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8167701959609985, max_false: 0.8326613306999207, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9328734874725342, max_false: 0.7377012968063354, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9045736193656921, max_false: 0.7096512317657471, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8991674184799194, max_false: 0.6534454226493835, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8503103256225586, max_false: 0.5356029272079468, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8086732029914856, max_false: 0.8112183809280396, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9270159602165222, max_false: 0.8243944644927979, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8457809686660767, max_false: 0.8111424446105957, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8756170868873596, max_false: 0.6248946785926819, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8866075873374939, max_false: 0.7870899438858032, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.850964367389679, max_false: 0.6565653681755066, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8636957406997681, max_false: 0.8272886276245117, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7921674251556396, max_false: 0.7023557424545288, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9119048714637756, max_false: 0.6837706565856934, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8108036518096924, max_false: 0.6584016680717468, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9025728702545166, max_false: 0.7220519781112671, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8570380806922913, max_false: 0.6434392929077148, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8621866703033447, max_false: 0.8092485070228577, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8233376145362854, max_false: 0.8176369667053223, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8921406269073486, max_false: 0.7527102828025818, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7928677201271057, max_false: 0.7639111280441284, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7716320157051086, max_false: 0.7584676146507263, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8031502366065979, max_false: 0.8428757190704346, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9359145164489746, max_false: 0.7861735820770264, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8648425340652466, max_false: 0.7736920714378357, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8432140350341797, max_false: 0.7898373603820801, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8384765982627869, max_false: 0.7962161302566528, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7485584616661072, max_false: 0.8098835945129395, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8888803124427795, max_false: 0.8790760636329651, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8265359401702881, max_false: 0.8097538948059082, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8904520273208618, max_false: 0.8143110871315002, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8790697455406189, max_false: 0.7778034210205078, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.74111407995224, max_false: 0.6712538003921509, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8913515210151672, max_false: 0.8189690113067627, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.903362512588501, max_false: 0.7240772247314453, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8548471927642822, max_false: 0.8048697113990784, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8388029336929321, max_false: 0.8725790977478027, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.922171413898468, max_false: 0.8216670155525208, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8560996055603027, max_false: 0.7001409530639648, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8501598834991455, max_false: 0.8723562359809875, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.752456545829773, max_false: 0.6416905522346497, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8579322695732117, max_false: 0.7793073058128357, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8486817479133606, max_false: 0.6643103957176208, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7698076963424683, max_false: 0.8262342214584351, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.900679349899292, max_false: 0.8611016273498535, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.7189508080482483, max_false: 0.7545204162597656, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9137427806854248, max_false: 0.7169828414916992, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8878430128097534, max_false: 0.832545280456543, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8782087564468384, max_false: 0.8752285838127136, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8726352453231812, max_false: 0.8535764217376709, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8030356168746948, max_false: 0.7129113674163818, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9071187973022461, max_false: 0.6674197912216187, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8489891886711121, max_false: 0.5968093276023865, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6687636375427246, max_false: 0.8593704104423523, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6910316348075867, max_false: 0.7160183191299438, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9199157953262329, max_false: 0.8280051350593567, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8840241432189941, max_false: 0.8158745765686035, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8571177124977112, max_false: 0.8925718069076538, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.886031985282898, max_false: 0.8078593015670776, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8317051529884338, max_false: 0.8251757025718689, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8794265389442444, max_false: 0.6780680418014526, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8816739320755005, max_false: 0.8521873950958252, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8985666036605835, max_false: 0.8631724715232849, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8433296084403992, max_false: 0.7696900963783264, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6902436017990112, max_false: 0.8989917635917664, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8493096232414246, max_false: 0.7453081011772156, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8590366840362549, max_false: 0.7819303274154663, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9061803817749023, max_false: 0.827995777130127, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8455220460891724, max_false: 0.8018676042556763, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9021784663200378, max_false: 0.7908728718757629, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7314815521240234, max_false: 0.6283077597618103, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8836976289749146, max_false: 0.813850998878479, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7531934380531311, max_false: 0.5568903684616089, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8996361494064331, max_false: 0.8005081415176392, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8216273784637451, max_false: 0.8006244897842407, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9355962872505188, max_false: 0.8050738573074341, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8619607090950012, max_false: 0.7959005236625671, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.914800226688385, max_false: 0.7960487604141235, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8795886039733887, max_false: 0.6714842915534973, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8681942820549011, max_false: 0.7760290503501892, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9256159663200378, max_false: 0.8422585129737854, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8776088356971741, max_false: 0.8854945302009583, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7527365684509277, max_false: 0.6548018455505371, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8406049609184265, max_false: 0.6919603943824768, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6276313662528992, max_false: 0.6632452011108398, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.897727906703949, max_false: 0.8094277381896973, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8141271471977234, max_false: 0.7508532404899597, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8897880911827087, max_false: 0.7666393518447876, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8286622762680054, max_false: 0.6125706434249878, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8155558705329895, max_false: 0.8274579048156738, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7548366785049438, max_false: 0.7398428320884705, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8689751625061035, max_false: 0.8052470684051514, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8478173017501831, max_false: 0.7182688117027283, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9075506925582886, max_false: 0.7939387559890747, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8614934086799622, max_false: 0.5490367412567139, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.821077823638916, max_false: 0.821090817451477, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.6670589447021484, max_false: 0.6574673652648926, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8992001414299011, max_false: 0.7523269653320312, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8228322863578796, max_false: 0.7301698327064514, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.87857985496521, max_false: 0.8033304214477539, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8313906192779541, max_false: 0.7247601747512817, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8467502593994141, max_false: 0.7853394150733948, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.835204541683197, max_false: 0.7809823751449585, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9142143130302429, max_false: 0.8939866423606873, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8418823480606079, max_false: 0.7589523792266846, correct: True
