experiment run details:
  dataset: hoi
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
  similarity location: vision
  prompt structure: batched

---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9738213419914246, max_false: 0.9459777474403381, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9339926242828369, max_false: 0.8680723905563354, correct: True
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.8615443110466003, max_false: 0.8567770719528198, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9718378186225891, max_false: 0.9538800716400146, correct: True
in: torch.Size([2817, 5120]), out: torch.Size([5120]), max_true: 0.9400443434715271, max_false: 0.9204828143119812, correct: True
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.7671123743057251, max_false: 0.7657514214515686, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9756856560707092, max_false: 0.9539631605148315, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9588324427604675, max_false: 0.9625115990638733, correct: False
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9543087482452393, max_false: 0.9452365636825562, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9718842506408691, max_false: 0.9604394435882568, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9416904449462891, max_false: 0.9275054335594177, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9237955808639526, max_false: 0.9111070036888123, correct: True
in: torch.Size([769, 5120]), out: torch.Size([5120]), max_true: 0.8213415741920471, max_false: 0.8247189521789551, correct: False
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9572172164916992, max_false: 0.9564802050590515, correct: True
in: torch.Size([2817, 5120]), out: torch.Size([5120]), max_true: 0.9773247241973877, max_false: 0.9448243975639343, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9520922899246216, max_false: 0.9730122685432434, correct: False
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.966472327709198, max_false: 0.9702980518341064, correct: False
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9617457389831543, max_false: 0.9448403716087341, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.975366473197937, max_false: 0.9430726170539856, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9656782746315002, max_false: 0.9605942964553833, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9567092061042786, max_false: 0.9621424674987793, correct: False
in: torch.Size([257, 5120]), out: torch.Size([5120]), max_true: 0.8366097211837769, max_false: 0.8563120365142822, correct: False
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9240407943725586, max_false: 0.9299882650375366, correct: False
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9486353993415833, max_false: 0.9052920937538147, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9759952425956726, max_false: 0.946837306022644, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9458745718002319, max_false: 0.91924649477005, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9602397084236145, max_false: 0.9565836787223816, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9479788541793823, max_false: 0.9205445647239685, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9820472598075867, max_false: 0.9583397507667542, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9419884085655212, max_false: 0.9225350618362427, correct: True
in: torch.Size([3329, 5120]), out: torch.Size([5120]), max_true: 0.9767533540725708, max_false: 0.965715765953064, correct: True
in: torch.Size([1793, 5120]), out: torch.Size([5120]), max_true: 0.9626051187515259, max_false: 0.9465177059173584, correct: True
