experiment run details:
  dataset: hoi
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
  similarity location: final
  prompt structure: interleaved

---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9840620160102844, max_false: 0.9842057228088379, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9776014685630798, max_false: 0.9575396776199341, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9713743329048157, max_false: 0.971043586730957, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9748899936676025, max_false: 0.9333029985427856, correct: True
in: torch.Size([2815, 8192]), out: torch.Size([8192]), max_true: 0.9785051345825195, max_false: 0.9751323461532593, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9578799605369568, max_false: 0.9442906975746155, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9828866720199585, max_false: 0.9827895164489746, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9670600295066833, max_false: 0.9596245884895325, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9859618544578552, max_false: 0.9850752353668213, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9851090312004089, max_false: 0.9690559506416321, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9723896384239197, max_false: 0.975193440914154, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9763768911361694, max_false: 0.9641507267951965, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.8759787082672119, max_false: 0.8817535638809204, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9792912602424622, max_false: 0.9813892841339111, correct: False
in: torch.Size([2815, 8192]), out: torch.Size([8192]), max_true: 0.9828844666481018, max_false: 0.9810187816619873, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9851346611976624, max_false: 0.9874836206436157, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.982320249080658, max_false: 0.9879651069641113, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9864856600761414, max_false: 0.9770606160163879, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9828881621360779, max_false: 0.9777052998542786, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9840893149375916, max_false: 0.97120201587677, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9806553721427917, max_false: 0.9800658822059631, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9803352952003479, max_false: 0.9644862413406372, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9778353571891785, max_false: 0.9815748929977417, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9868648648262024, max_false: 0.9740442037582397, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9814987778663635, max_false: 0.9794014692306519, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9834588170051575, max_false: 0.9722198247909546, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9715322256088257, max_false: 0.982026219367981, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9713714122772217, max_false: 0.9537253975868225, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9808336496353149, max_false: 0.9842111468315125, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9806446433067322, max_false: 0.9595348834991455, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9875999093055725, max_false: 0.9829126596450806, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9881072640419006, max_false: 0.9694371223449707, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9826112985610962, max_false: 0.9879820942878723, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9743523597717285, max_false: 0.9769497513771057, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9783934354782104, max_false: 0.9827569127082825, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9812160134315491, max_false: 0.9813826680183411, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9766818881034851, max_false: 0.9867724180221558, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9820030331611633, max_false: 0.976931095123291, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9875689148902893, max_false: 0.9923871159553528, correct: False
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9725089073181152, max_false: 0.9590141773223877, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9798696041107178, max_false: 0.9779747724533081, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9859095811843872, max_false: 0.9781773090362549, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9867143630981445, max_false: 0.9897266626358032, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9919353723526001, max_false: 0.9887192249298096, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9828130602836609, max_false: 0.9798433780670166, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9918490648269653, max_false: 0.9866272807121277, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.95777428150177, max_false: 0.9750277400016785, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9444921016693115, max_false: 0.9557420611381531, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9792085289955139, max_false: 0.9760589599609375, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9775651693344116, max_false: 0.9637864232063293, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.978506326675415, max_false: 0.9694346785545349, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9790882468223572, max_false: 0.9875960946083069, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9818967580795288, max_false: 0.9663237929344177, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9669922590255737, max_false: 0.9667240381240845, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9879475831985474, max_false: 0.9875352382659912, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9766409397125244, max_false: 0.9726034998893738, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9613581299781799, max_false: 0.9828124642372131, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9461106657981873, max_false: 0.8930062651634216, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9706813097000122, max_false: 0.9740627408027649, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9863653779029846, max_false: 0.987139880657196, correct: False
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9551003575325012, max_false: 0.9773460626602173, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9933740496635437, max_false: 0.9627360701560974, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9859383702278137, max_false: 0.9880702495574951, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9836060404777527, max_false: 0.9749467968940735, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9713067412376404, max_false: 0.9865490794181824, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9757151007652283, max_false: 0.9767895340919495, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9814297556877136, max_false: 0.9862817525863647, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9808928370475769, max_false: 0.9776279926300049, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9712886214256287, max_false: 0.9813215732574463, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9313226342201233, max_false: 0.9447705149650574, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9784159660339355, max_false: 0.9791964888572693, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9873319268226624, max_false: 0.9751508831977844, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9514961838722229, max_false: 0.9305071234703064, correct: True
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.9890155792236328, max_false: 0.9866654872894287, correct: True
in: torch.Size([255, 8192]), out: torch.Size([8192]), max_true: 0.9623265266418457, max_false: 0.9675365090370178, correct: False
in: torch.Size([1791, 8192]), out: torch.Size([8192]), max_true: 0.982874870300293, max_false: 0.9737904071807861, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9858317971229553, max_false: 0.9916534423828125, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9924759864807129, max_false: 0.9852484464645386, correct: True
in: torch.Size([767, 8192]), out: torch.Size([8192]), max_true: 0.9624716639518738, max_false: 0.9489856958389282, correct: True
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9807953238487244, max_false: 0.9810089468955994, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.8706442713737488, max_false: 0.8942289352416992, correct: False
in: torch.Size([3327, 8192]), out: torch.Size([8192]), max_true: 0.9790921211242676, max_false: 0.9770897626876831, correct: True
